episode,reward,avg_reward_100,epsilon
757.0,52.51266721092509,95.94404822448912,0.10254866245700113
758.0,32.525485541106434,96.02235781541613,0.10224101646963013
759.0,43.223144718913346,96.53874617361856,0.10193429342022124
760.0,266.7509209019112,98.58796005041852,0.10162849053996058
761.0,9.928694529114836,95.62324755749978,0.10132360506834069
762.0,254.77778365931607,95.87287559564828,0.10101963425313566
763.0,24.182292118201133,96.04277807610806,0.10071657535037626
764.0,299.72829296993507,98.82160380085035,0.10041442562432513
765.0,286.3025666288905,98.9431529167364,0.10011318234745216
766.0,40.43801665252221,97.32333143950581,0.0998128428004098
767.0,296.81814134904363,100.25453602641595,0.09951340427200858
768.0,259.28036149892034,102.77890373022427,0.09921486405919255
769.0,269.2722956454829,105.45029675741698,0.09891721946701497
770.0,24.902619487493112,103.1454809875716,0.09862046780861393
771.0,244.98182861924477,105.65135158931062,0.09832460640518809
772.0,255.2707271049073,107.78052720856769,0.09802963258597253
773.0,211.5358053087412,110.02441167091237,0.0977355436882146
774.0,255.37734040684416,112.70555096213562,0.09744233705714996
775.0,304.57126570996,115.41535928166779,0.09715001004597851
776.0,274.42905770197876,115.7491030497045,0.09685856001584058
777.0,257.08791466971445,118.15429538703813,0.09656798433579306
778.0,253.8065036777079,120.31292825916844,0.09627828038278567
779.0,231.73134915662973,122.40494024720307,0.09598944554163731
780.0,-5.933269910782755,123.9557631620915,0.0957014772050124
781.0,15.254954937390877,121.93782541212533,0.09541437277339737
782.0,300.183626862365,124.90507025305526,0.09512812965507718
783.0,263.17500403186193,125.06655830583733,0.09484274526611194
784.0,33.17827226454534,124.89619798043663,0.09455821703031361
785.0,35.35284244987838,122.41704930485007,0.09427454237922267
786.0,169.27235841832405,123.8536490465374,0.09399171875208501
787.0,256.1015941390475,126.22225139825828,0.09370974359582875
788.0,46.94157634359635,123.91807625692628,0.09342861436504125
789.0,19.965718880835908,123.49473131447229,0.09314832852194613
790.0,4.045620734926871,123.22848078774796,0.09286888353638029
791.0,-187.4690368648071,121.10974901861766,0.09259027688577115
792.0,253.94907431257894,124.96171788017593,0.09231250605511383
793.0,259.3115709719841,129.34247361624466,0.0920355685369485
794.0,43.31518558227893,126.94841044743718,0.09175946183133765
795.0,287.26435100869816,129.71234186996543,0.09148418344584364
796.0,224.84127011195466,129.44481125816836,0.0912097308955061
797.0,242.23458374405962,131.67535145418393,0.09093610170281959
798.0,18.446319941337606,129.12980797948148,0.09066329339771112
799.0,18.576107874282116,126.20158727654378,0.09039130351751799
800.0,262.46010289998077,126.24536884005585,0.09012012960696544
801.0,257.83609262952984,128.91509781361745,0.08984976921814454
802.0,147.28517099233196,130.172816315787,0.0895802199104901
803.0,36.83068841301758,128.67738904771895,0.08931147925075864
804.0,64.46213477171162,129.24493064511955,0.08904354481300636
805.0,142.7636845352833,127.92214593176645,0.08877641417856734
806.0,268.8808340240611,130.68393079375198,0.08851008493603164
807.0,22.60222881300143,128.19999556302045,0.08824455468122355
808.0,-123.13750411041553,124.15393934029672,0.08797982101717988
809.0,17.526979244231455,124.23540809953833,0.08771588155412834
810.0,267.66222601914603,126.72135579234738,0.08745273390946595
811.0,2.7755307878232713,126.50651824078605,0.08719037570773755
812.0,23.59507467988405,126.34195228060811,0.08692880458061433
813.0,24.648393586897654,124.10104459370567,0.08666801816687249
814.0,38.39656479730368,121.98461961248766,0.08640801411237187
815.0,270.2642778685406,122.20645783940057,0.08614879007003474
816.0,6.635256739448224,119.62559371971254,0.08589034369982464
817.0,249.06710998050187,122.05639256115462,0.08563267266872517
818.0,50.14459437355123,122.26452066153442,0.085375774650719
819.0,268.5427062369589,122.1635144253066,0.08511964732676684
820.0,277.8459581553443,124.95838150325947,0.08486428838478655
821.0,236.21639736653236,124.6085435633897,0.08460969551963218
822.0,284.08187742847093,125.17402802138373,0.08435586643307329
823.0,284.1547924096693,128.0531553721121,0.08410279883377407
824.0,297.6404584685853,130.84525095304195,0.08385049043727275
825.0,4.480018444534167,132.64236324289118,0.08359893896596093
826.0,286.16113713641676,132.72047303811726,0.08334814214906305
827.0,5.851662488033526,132.37574253055848,0.08309809772261587
828.0,25.793253696217377,129.73467662036717,0.08284880342944802
829.0,-254.31291156408537,126.89056340832529,0.08260025701915967
830.0,33.0372242915671,124.34754374851087,0.0823524562481022
831.0,253.84314906944456,126.15065467316037,0.08210539887935789
832.0,293.4989750993666,128.7008021019089,0.08185908268271981
833.0,0.5973494315036589,128.20151410731995,0.08161350543467165
834.0,-17.07325127182375,128.19871828027158,0.08136866491836764
835.0,244.3062610896639,127.74444254839025,0.08112455892361253
836.0,264.96652549400005,127.60322361246355,0.0808811852468417
837.0,150.86900389004006,129.03897165801212,0.08063854169110117
838.0,159.95882537741986,132.0706761258969,0.08039662606602786
839.0,246.6076382854307,134.2189130378373,0.08015543618782978
840.0,273.4007095462234,134.17122567778625,0.07991496987926629
841.0,27.98482285318248,134.14649286170342,0.07967522496962849
842.0,276.95591763163463,136.7128532936914,0.07943619929471961
843.0,68.57809331035668,138.93091145551415,0.07919789069683544
844.0,260.01010999596434,140.10276842207622,0.07896029702474494
845.0,26.0794219267719,140.13796863254603,0.0787234161336707
846.0,177.55310577377705,139.3375892497097,0.07848724588526969
847.0,289.9289771482106,141.92160807892506,0.07825178414761388
848.0,248.96734588985467,144.49290133661904,0.07801702879517104
849.0,242.90532591032775,146.6284457296851,0.07778297770878553
850.0,290.6344028529463,149.4019856982578,0.07754962877565917
851.0,14.170708323453454,147.64091636850003,0.0773169798893322
852.0,278.8199700670608,150.5968685162368,0.07708502894966421
853.0,-554.0030767915844,144.85392084132653,0.07685377386281522
854.0,265.649095487425,145.66120251244547,0.07662321254122678
855.0,278.0062280968336,148.6888890107847,0.0763933429036031
856.0,180.60247598559573,147.71452927179016,0.07616416287489229
857.0,303.7948769661224,150.2273513693421,0.07593567038626761
858.0,13.288517626799248,150.03498169019906,0.0757078633751088
859.0,227.63651056723467,151.87911534868223,0.07548073978498347
860.0,245.42051421456316,151.66581128180877,0.07525429756562853
861.0,263.91746538850396,154.20569899040268,0.07502853467293165
862.0,274.3845646981883,154.4017668007914,0.07480344906891286
863.0,239.18707916147852,156.55181467122418,0.07457903872170611
864.0,276.5979561984309,156.3205113035091,0.07435530160554099
865.0,-186.52609916383017,151.59222464558192,0.07413223570072437
866.0,281.10370511517146,153.99888153020842,0.0739098389936222
867.0,34.01185002059344,151.37081861692394,0.07368810947664134
868.0,277.3886186038887,151.55190118797358,0.07346704514821141
869.0,-4.49904631186847,148.81418776840007,0.07324664401276677
870.0,258.10169134512205,151.14617848697637,0.07302690408072847
871.0,246.97490885065645,151.16610928929052,0.07280782336848628
872.0,24.201058382715075,148.85541260206858,0.07258939989838081
873.0,29.41462678847975,147.03420081686596,0.07237163169868567
874.0,7.745438318175573,144.55788179597926,0.07215451680358961
875.0,299.7457027168036,144.50962616604772,0.07193805325317884
876.0,263.89779000161093,144.40431348904403,0.07172223909341931
877.0,248.11418328832636,144.31457617523014,0.07150707237613906
878.0,278.6540236124872,144.56305137457792,0.07129255115901063
879.0,-164.317961593265,140.60255826707896,0.0710786735055336
880.0,270.0974411305234,143.36286537749203,0.07086543748501699
881.0,-8.184908679521143,143.1284667413229,0.07065284117256193
882.0,256.83137253806274,142.6949441980799,0.07044088264904425
883.0,279.67549667850597,142.85994912454638,0.07022956000109712
884.0,260.0363962324984,145.1285303642259,0.07001887132109383
885.0,-2.5549120085482,144.74945281964162,0.06980881470713055
886.0,279.8842821058495,145.85557205651688,0.06959938826300915
887.0,4.798785564930228,143.3425439707757,0.06939059009822013
888.0,267.1189851469985,145.54431805880972,0.06918241832792547
889.0,260.6867362258071,147.95152823225945,0.0689748710729417
890.0,8.149486778926047,147.99256689269941,0.06876794645972288
891.0,299.96401921601375,152.86689745350762,0.06856164262034371
892.0,241.6833764294604,152.74424047467645,0.06835595769248268
893.0,252.31916704082724,152.67431643536486,0.06815088981940523
894.0,272.59959865949065,154.96716056613698,0.06794643714994701
895.0,187.18169090286443,153.96633396507863,0.06774259783849718
896.0,56.85989281105597,152.28652019206967,0.06753937004498169
897.0,57.773063413406305,150.4419049887631,0.06733675193484674
898.0,224.8981884305507,152.50642367365526,0.0671347416790422
899.0,166.22899003123607,153.9829524952248,0.06693333745400507
900.0,205.40413941724478,153.41239286039746,0.06673253744164305
901.0,278.14498878605576,153.6154818219627,0.06653233982931812
902.0,251.3865187257505,154.6564952992969,0.06633274280983018
903.0,239.82425096105268,156.68643092477726,0.06613374458140069
904.0,71.15221338952831,156.75333171095542,0.06593534334765648
905.0,40.56394365665511,155.73133430216913,0.06573753731761352
906.0,237.19130729415173,155.41443903487001,0.06554032470566068
907.0,277.1251522006945,157.95966826874698,0.0653437037315437
908.0,254.47032614491158,161.7357465713002,0.06514767262034907
909.0,-26.288709054064,161.2975896883173,0.06495222960248802
910.0,271.2473052508453,161.33344048063427,0.06475737291368056
911.0,271.82228402937994,164.02390801304983,0.06456310079493952
912.0,-8.479575329833054,163.70316151295268,0.06436941149255469
913.0,-5.008242113807242,163.40659515594564,0.06417630325807702
914.0,246.72607803282557,165.48989028830084,0.0639837743483028
915.0,246.75953525676067,165.25484286218304,0.06379182302525789
916.0,259.602425252575,167.78451454731433,0.06360044755618212
917.0,275.14066315273396,168.04525007903663,0.06340964621351357
918.0,46.16866091578302,168.005490744459,0.06321941727487303
919.0,249.79377212976596,167.81800140338703,0.0630297590230484
920.0,243.2336002005424,167.47187782383898,0.06284066974597925
921.0,275.7071550174803,167.86678540034845,0.06265214773674131
922.0,251.40588962927436,167.54002552235647,0.06246419129353109
923.0,283.15679560991236,167.53004555435894,0.0622767987196505
924.0,274.2279870845568,167.29592084051862,0.06208996832349155
925.0,256.7994507167005,169.81911516324033,0.06190369841852107
926.0,268.2345818106778,169.63984960998292,0.06171798732326551
927.0,25.74367775517908,169.83876976265438,0.06153283336129571
928.0,258.20798392629735,172.16291706495522,0.061348234861211826
929.0,-130.52463750507349,173.40079980554532,0.06116419015662819
930.0,285.50138927515513,175.9254414553812,0.0609806975861583
931.0,290.1180703500056,176.28819066818684,0.06079775549339983
932.0,-49.1908263920613,172.86129265327259,0.06061536222691963
933.0,292.0194234535321,175.77551339349287,0.06043351614023887
934.0,54.251139851735104,176.48875730472844,0.060252215591818155
935.0,290.70462085550025,176.9527409023868,0.0600714589450427
936.0,279.76846819010314,177.10076032934782,0.05989124456820757
937.0,278.8353916906759,178.38042420735417,0.059711570834502944
938.0,195.17637416455062,178.73259969522545,0.05953243612199943
939.0,257.0890180766843,178.837413493138,0.05935383881363344
940.0,265.8439794694652,178.7618461923704,0.05917577729719254
941.0,255.43500630138718,181.03634802685247,0.05899824996530096
942.0,270.8045830867454,180.97483468140356,0.05882125521540506
943.0,280.2998339468423,183.09205208776842,0.05864479144975884
944.0,53.61489371293405,181.02809992493812,0.05846885707540957
945.0,1.6453134009353647,180.78375883967973,0.05829345050418334
946.0,276.7610843721129,181.77583862566306,0.05811857015267079
947.0,263.0899601762946,181.5074484559439,0.057944214442212774
948.0,229.87578311840218,181.31653282822936,0.05777038179888613
949.0,255.79714980742207,181.44545106720034,0.05759707065348948
950.0,108.74278264260502,179.62653486509691,0.05742427944152901
951.0,45.825299283668414,179.94308077469907,0.057252006603204425
952.0,23.22844254386247,177.38716549946713,0.05708025058339481
953.0,282.14462951374526,185.7486425625204,0.056909009831644625
954.0,280.39013394697207,185.89605294711586,0.05673828280214969
955.0,258.58253119720973,185.70181597811967,0.05656806795374324
956.0,290.5510361529193,186.8013015797929,0.056398363749882004
957.0,247.35238323592293,186.2368766424909,0.05622916865863236
958.0,303.80449273460056,189.14203639356893,0.056060481152656466
959.0,256.15607982995687,189.42723208619617,0.0558922997091985
960.0,-3.630688341719818,186.93672006063335,0.0557246228100709
961.0,246.0540712634985,186.75808611938322,0.055557448941640684
962.0,260.93530175740904,186.62359348997546,0.05539077659481576
963.0,251.0920196704767,186.74264289506544,0.05522460426503131
964.0,303.0083068306633,187.00674640138772,0.05505893045223622
965.0,258.9087948601658,191.46109534162773,0.054893753660879514
966.0,269.116754962883,191.34122584010484,0.054729072399896876
967.0,292.5448726622927,193.92655606652184,0.054564885182697184
968.0,281.03598277784386,193.96302970826142,0.05440119052714909
969.0,26.137685767965806,194.26939702905972,0.05423798695556764
970.0,280.0123151021668,194.48850326663015,0.05407527299470094
971.0,282.311070179749,194.84186487992108,0.053913047175716836
972.0,252.37197603189418,197.12357405641285,0.05375130803418968
973.0,209.50270147424703,198.92445480327052,0.05359005411008711
974.0,269.9094966215637,201.54609538630442,0.053429283947756846
975.0,243.4542489662915,200.98318084879932,0.053268996095913575
976.0,207.20999004974544,200.4163028492807,0.05310918910762583
977.0,274.643826108927,200.68159927748667,0.052949861540302956
978.0,25.108605461952777,198.14614509598132,0.052791011955682046
979.0,256.19006052616817,202.35122531717568,0.052632638919815
980.0,8.38279400627313,199.73407884593314,0.052474741003055554
981.0,306.0342719271221,202.87627065199956,0.052317316780046384
982.0,295.9743899182664,203.26770082580163,0.05216036482970624
983.0,33.90714364466379,200.81001729546318,0.052003883735217124
984.0,11.593259666949777,198.32558592980772,0.051847872084011475
985.0,291.2964813407723,201.26409986330088,0.05169232846775944
986.0,272.9523743402277,201.1947807856447,0.05153725148235616
987.0,286.0223552105924,204.00701648210128,0.051382639727909095
988.0,1.9537803712726145,201.35536443434404,0.051228491808725365
989.0,62.54656580145033,199.37396273010052,0.05107480633329919
990.0,-121.04961402814806,198.0819717220298,0.05092158191429929
991.0,243.04155651137964,197.5127470949834,0.05076881716855639
992.0,294.7146581375915,198.04305991206473,0.05061651071705072
993.0,248.60544069547603,198.00592264861123,0.05046466118489957
994.0,304.43532839924404,198.32427994600872,0.05031326720134487
995.0,270.5208727355533,199.15767176433565,0.05016232739974084
996.0,300.55021187178943,201.5945749549429,0.050011840417541614
997.0,245.6493710877578,203.47333803168647,0.04986180489628899
998.0,284.7051976675357,204.07140812405632,0.04971221948160012
999.0,4.359140545525165,202.45270962919923,0.04956308282315532
1000.0,278.28144533791124,203.18148268840588,0.049414393574685855
1001.0,263.02864609018803,203.03031926144723,0.049266150393961795
1002.0,303.2230314986574,203.54868438917632,0.04911835194277991
1003.0,213.4389869801696,203.28483174936747,0.04897099688695157
1004.0,37.5807041799022,202.9491166572712,0.04882408389629071
1005.0,121.49653468195369,203.7584425675242,0.04867761164460184
1006.0,264.2656937058353,204.02918643164102,0.04853157880966803
1007.0,280.9259241178254,204.06719415081233,0.048385984073239026
1008.0,299.7472957669131,204.5199638470323,0.048240826121019306
1009.0,35.06102226429698,205.13346116021592,0.04809610364265625
1010.0,278.21700135056346,205.20315812121314,0.04795181533172828
1011.0,33.61165608821139,202.82105184180145,0.047807959885733095
1012.0,254.7594547823094,205.45344214292288,0.0476645360060759
1013.0,112.1442609291261,206.6249671733522,0.04752154239805767
1014.0,300.09198064179657,207.1586261994419,0.047378977770863494
1015.0,49.66334736756946,205.18766432054997,0.047236840837550906
1016.0,259.73592731851795,205.18899934120938,0.04709513031503825
1017.0,-58.726063114513956,201.8503320785369,0.04695384492409314
1018.0,218.86482801526796,203.57729374953175,0.046812983389320856
1019.0,36.37978131083821,201.44315384134254,0.04667254443915289
1020.0,300.31777643434435,202.0139956036805,0.04653252680583543
1021.0,264.070655105401,201.8976306045598,0.04639292922541793
1022.0,277.53147698221534,202.15888647808916,0.04625375043774167
1023.0,271.2326997076144,202.03964551906623,0.046114989186428444
1024.0,280.5470573158781,202.1028362213794,0.045976644218869156
1025.0,22.186173253370356,199.75670344674612,0.04583871428621255
1026.0,10.797606974597443,197.18233369838526,0.04570119814335391
1027.0,27.94821487387189,197.20437906957216,0.04556409454892385
1028.0,268.4157077015004,197.3064563073242,0.04542740226527708
1029.0,198.76041685258699,200.59930685090083,0.045291120058481245
1030.0,266.5543151405045,200.4098361095543,0.0451552466983058
1031.0,266.9771480235339,200.1784268862896,0.04501978095821088
1032.0,40.92291245840261,201.07956427479422,0.04488472161533625
1033.0,8.03071550922516,198.23967719535113,0.04475006745049024
1034.0,266.85648833136133,200.36573068014744,0.04461581724813877
1035.0,254.10162158530346,199.99970068744554,0.04448196979639435
1036.0,242.0962286877451,199.62297829242195,0.044348523887005165
1037.0,251.12554957455066,199.34587987126065,0.04421547831534415
1038.0,252.40307854995265,199.91814691511468,0.04408283188039812
1039.0,272.267617923143,200.0699329135792,0.04395058338475692
1040.0,261.081646816695,200.02230958705152,0.04381873163460265
1041.0,261.94078709799356,200.08736739501762,0.04368727543969884
1042.0,-0.28619678668466975,197.37645959628333,0.04355621361337974
1043.0,263.331050470828,197.20677176152316,0.0434255449725396
1044.0,66.40508711103894,197.33467369550416,0.043295268337621984
1045.0,293.28571564394815,200.25107771793435,0.04316538253260912
1046.0,246.45982161004895,199.94806509031372,0.04303588638501129
1047.0,-6.722715746056352,197.2499383310902,0.04290677872585626
1048.0,248.12509434878632,197.43243144339408,0.042778058389678686
1049.0,-13.13097517908244,194.743150193529,0.04264972421450965
1050.0,299.5169074013428,196.6508914411164,0.042521775041866126
1051.0,240.5144794887058,198.59778324316673,0.04239420971674053
1052.0,254.41167918001364,200.90961560952826,0.04226702708759031
1053.0,310.7807930601898,201.1959772449927,0.04214022600632754
1054.0,267.91048871691305,201.0711807926921,0.042013805328308555
1055.0,276.2660688389426,201.24801616910943,0.04188776391232363
1056.0,267.280222350427,201.0153080310845,0.041762100620586655
1057.0,260.47958394383147,201.1465800381636,0.041636814318724895
1058.0,304.21906704388965,201.1507257812565,0.04151190387576872
1059.0,264.11822475109034,201.23034723046786,0.04138736816414141
1060.0,251.2071556673306,203.77872567055832,0.041263206059648984
1061.0,27.2135251382727,201.59032020930607,0.04113941644147004
1062.0,271.463059503654,201.69559778676853,0.04101599819214563
1063.0,288.5818717283979,202.07049630734772,0.040892950197569194
1064.0,258.8724307986922,201.629137547028,0.040770271346976486
1065.0,309.90450114864507,202.13909460991283,0.040647960532935554
1066.0,276.22404068058427,202.2101674670898,0.040526016651336746
1067.0,246.93149266690773,201.75403366713596,0.040404438601382736
1068.0,263.7297127192171,201.58097096654967,0.04028322528557859
1069.0,252.6100098537489,203.84569420740755,0.04016237560972185
1070.0,250.74232429881985,203.55299429937406,0.04004188848289268
1071.0,279.67925202930417,203.5266761178696,0.039921762817444
1072.0,292.9161196518287,203.93211755406898,0.03980199752899167
1073.0,247.50481206715426,204.31213865999803,0.039682591536404695
1074.0,263.5354144346553,204.248397838129,0.03956354376179548
1075.0,47.34645911330321,202.28731993959903,0.03944485313051009
1076.0,271.9162771381633,202.9343828104832,0.03932651857111856
1077.0,247.7837759163606,202.66578230855757,0.039208539015405205
1078.0,-185.02282679313186,200.56446798600675,0.03909091339835899
1079.0,30.066066731335212,198.3032280480584,0.03897364065816391
1080.0,268.28729709904894,200.90227307898618,0.03885671973618942
1081.0,37.29891583685617,198.21491951808355,0.038740149576980853
1082.0,256.642578763526,197.82160140653613,0.03862392912824991
1083.0,36.64786259448681,197.84900859603437,0.03850805734086516
1084.0,11.266791495161698,197.84574391431644,0.038392533168842564
1085.0,248.09012146266795,197.41368031553546,0.038277355569336036
1086.0,266.05465470138546,197.34470311914697,0.038162523502628026
1087.0,231.10607410912792,196.79554030813236,0.03804803593212014
1088.0,36.30836982920289,197.1390862027116,0.03793389182432378
1089.0,261.8423415148105,199.13204395984522,0.03782009014885081
1090.0,17.368299065866267,200.5162230907854,0.03770662987840426
1091.0,248.39184999051997,200.5697260255768,0.03759350998876904
1092.0,45.55925985588533,198.07817204275977,0.037480729458802736
1093.0,267.0243499319249,198.26236113512425,0.03736828727042633
1094.0,220.02199284624413,197.41822777959425,0.03725618240861505
1095.0,282.51302725321017,197.5381493247708,0.037144413861389204
1096.0,28.089883048258372,194.81354603653548,0.037032980619805034
1097.0,281.148695036761,195.16853927602554,0.03692188167794562
1098.0,36.873496207331755,192.69022226142351,0.03681111603291178
1099.0,278.3784876754459,195.43041573272274,0.036700682684813045
1100.0,262.64889952593455,195.27409027460294,0.03659058063675861
1101.0,-117.70040233314543,191.46679979036963,0.03648080889484833
1102.0,-124.11800936300054,187.19338938175304,0.03637136646816379
1103.0,257.039608876752,187.62939560071882,0.036262252368759296
1104.0,262.9272152279584,189.88286071119938,0.036153465611653016
1105.0,-55.19922866488778,188.115903077731,0.03604500521481806
1106.0,254.2032377760607,188.01527851843326,0.035936870199173604
1107.0,285.0295578962322,188.0563148562173,0.03582905958857608
1108.0,276.984092911855,187.8286828276667,0.03572157240981035
1109.0,47.13383078326049,187.94941091285637,0.035614407692580924
1110.0,260.83974868082305,187.77563838615896,0.03550756446950318
1111.0,-144.92408562292906,185.99028096904752,0.03540104177609467
1112.0,37.04655059992717,183.81315192722374,0.03529483865076639
1113.0,290.432146203691,185.5960307799694,0.035188954134814085
1114.0,50.95416362444354,183.1046526097958,0.035083387272409644
1115.0,263.84033423025755,185.24642247842272,0.03497813711059242
1116.0,0.6107464780435095,182.65517067001798,0.03487320269926064
1117.0,284.7513106135473,186.08994440729865,0.03476858309116286
1118.0,275.7792439048807,186.65908856619473,0.03466427734188937
1119.0,285.3308456980836,189.14859921006718,0.034560284509863703
1120.0,250.7200008790295,188.65262145451402,0.034456603656334114
1121.0,295.86138993425857,188.9705288028026,0.034353233845365115
1122.0,16.256723539469775,186.35778126837513,0.03425017414382902
1123.0,264.31156042422884,186.28856987554133,0.034147423621397534
1124.0,295.4107090894097,186.43720639327665,0.03404498135053334
1125.0,281.4531126144798,189.02987578688774,0.03394284640648174
1126.0,41.60278987428097,189.33792761588455,0.0338410178672623
1127.0,273.28045450328887,191.79125001217872,0.03373949481366051
1128.0,265.0694514718241,191.7577874498819,0.03363827632921953
1129.0,288.4787108957473,192.65497039031354,0.03353736150023187
1130.0,264.70239620518703,192.63645120096032,0.03343674941573117
1131.0,46.165802792429815,190.4283377486493,0.03333643916748398
1132.0,264.45078473280756,192.66361647139337,0.03323642984998153
1133.0,267.88991642835305,195.26220848058466,0.033136720560431585
1134.0,282.1989988094837,195.41563358536587,0.03303731039875029
1135.0,264.20196137909056,195.51663698330375,0.03293819846755404
1136.0,262.098871222712,195.7166634086534,0.03283938387215138
1137.0,282.5853446622359,196.03126135953025,0.032740865720534924
1138.0,294.0932221704188,196.44816279573496,0.03264264312337332
1139.0,244.29935730545154,196.16848018955798,0.0325447151940032
1140.0,58.94114922541664,194.14707521364525,0.032447081048421186
1141.0,294.85721821287694,194.47623952479404,0.032349739805275925
1142.0,272.55628055474875,197.2046642982084,0.0322526905858601
1143.0,255.46916961604575,197.12604548966058,0.032155932514102516
1144.0,289.4511914083623,199.35650653263383,0.03205946471656021
1145.0,54.29650969852315,196.9666144731796,0.03196328632241053
1146.0,260.56229043877676,197.10763916146686,0.0318673964634433
1147.0,266.69722775439624,199.84183859647143,0.03177179427405297
1148.0,286.2341064811226,200.2229287177948,0.031676478891230805
1149.0,279.7330232078114,203.1515687016637,0.03158144945455711
1150.0,274.75899906970443,202.90398961834734,0.03148670510619344
1151.0,28.172120164112272,200.7805660251014,0.03139224499087486
1152.0,283.4189974045174,201.07063920734643,0.031298068255902235
1153.0,270.3308987030928,200.66614026377547,0.03120417405113453
1154.0,287.3644540725288,200.86067991733162,0.031110561528981125
1155.0,270.40552159595705,200.80207444490176,0.03101722984439418
1156.0,266.7315478176853,200.79658769957433,0.030924178154860996
1157.0,273.53495938188644,200.92714145395487,0.030831405620396414
1158.0,2.277263126415818,197.90772341478012,0.030738911403535223
1159.0,277.1354068185511,198.03789523545476,0.03064669466932462
1160.0,277.30384778472535,198.29886215662867,0.030554754585316646
1161.0,304.63622478913226,201.0730891531373,0.030463090321560696
1162.0,293.5415655340784,201.2938742134415,0.030371701050596014
1163.0,44.56141292438406,198.85366962540138,0.030280585947444226
1164.0,275.7413080880241,199.0223583982947,0.030189744189601894
1165.0,313.69424349368785,199.06025582174513,0.030099174957033088
1166.0,313.6157142906253,199.43417255784556,0.030008877432161987
1167.0,52.3839772971408,197.4886974041479,0.0299188507998655
1168.0,41.579101604774706,195.26719129300346,0.029829094247465902
1169.0,293.0667369805551,195.6717585642715,0.029739606964723504
1170.0,288.86892119032194,196.05302453318652,0.029650388143829334
1171.0,46.93945996694646,193.72562661256296,0.029561436979397844
1172.0,277.9316993572892,193.57578240961757,0.02947275266845965
1173.0,10.804815982263776,191.2087824487687,0.029384334410454273
1174.0,269.59331188800496,191.26936142330217,0.02929618140722291
1175.0,286.36112996185466,193.65950813178767,0.02920829286300124
1176.0,256.50665782823353,193.50541193868838,0.029120667984412235
1177.0,-35.387654397445075,190.67369763555035,0.029033305980458998
1178.0,277.40364132071704,195.29796231668882,0.02894620606251762
1179.0,286.0039355009502,197.85734100438498,0.02885936744433007
1180.0,24.03808765399407,195.41484890993442,0.02877278934199708
1181.0,284.2253484978305,197.88411323654415,0.02868647097397109
1182.0,271.4218578807224,198.0319060277161,0.028600411561049175
1183.0,-46.81642087928064,197.19726319297843,0.028514610326366027
1184.0,245.37672541513865,199.5383625321782,0.02842906649538693
1185.0,264.3918364827999,199.70137968237952,0.02834377929590077
1186.0,300.76562320282596,200.04848936739393,0.028258747958013065
1187.0,255.81105754452605,200.29553920174789,0.028173971714139025
1188.0,271.67277104307925,202.64918321388666,0.028089449798996607
1189.0,254.29368066111178,202.57369660534965,0.02800518144959962
1190.0,259.44956421490247,204.99450925684,0.02792116590525082
1191.0,263.1107891140169,205.14169864807496,0.02783740240753507
1192.0,242.4205709474138,207.11031175899024,0.027753890200312464
1193.0,-56.059641034025276,203.87947184933077,0.027670628529711527
1194.0,279.9580106058402,204.47883202692677,0.027587616644122393
1195.0,-27.318802830657532,201.38051372608805,0.027504853794190025
1196.0,289.1085739369727,203.99070063497518,0.027422339232807454
1197.0,277.57665691527865,203.95498025376045,0.02734007221510903
1198.0,29.601326377067267,203.88225855545772,0.027258051998463702
1199.0,251.4668125696914,203.6131418044002,0.027176277842468313
1200.0,287.47387090282314,203.8613915181691,0.02709474900894091
1201.0,249.38611426287758,207.53225668412932,0.027013464761914085
1202.0,296.2099389311262,211.7355361670706,0.02693242436762834
1203.0,285.8480469994894,212.023620548298,0.026851627094525456
1204.0,272.30551766628696,212.11740357268124,0.02677107221324188
1205.0,266.5406066702764,215.33480192603292,0.026690758996602153
1206.0,256.9447487577082,215.3622170358494,0.026610686719612347
1207.0,67.47004951748386,213.1866219520619,0.02653085465945351
1208.0,261.95449735960585,213.0363259965394,0.02645126209547515
1209.0,255.72590266190315,215.12224671532582,0.026371908309188723
1210.0,164.41243102196265,214.1579735387372,0.026292792584261156
1211.0,279.788979999036,218.40510419495686,0.02621391420650837
1212.0,11.17047096576401,218.14634339861524,0.026135272463888845
1213.0,284.69391482776496,218.08896108485595,0.02605686664649718
1214.0,241.05710816983844,219.9899905303099,0.025978696046557687
1215.0,279.9705656174746,220.15129284418205,0.025900759958418014
1216.0,266.6450987090011,222.81163636649165,0.02582305767854276
1217.0,276.3432704935325,222.72755596529146,0.025745588505507132
1218.0,282.81742358989953,222.79793776214166,0.02566835173999061
1219.0,271.2302766819728,222.65693207198058,0.025591346684770637
1220.0,270.3608495221982,222.85334055841227,0.025514572644716325
1221.0,279.5413839295928,222.69014049836565,0.025438028926782177
1222.0,31.441981596244062,222.84199307893337,0.02536171484000183
1223.0,289.0559177630376,223.08943665232147,0.025285629695481822
1224.0,289.44397576392436,223.0297693190666,0.025209772806395376
1225.0,264.95237684102653,222.86476196133205,0.02513414348797619
1226.0,298.0636700432054,225.4293707630213,0.02505874105751226
1227.0,288.97525867373474,225.5863188047257,0.024983564834339726
1228.0,44.206742252103965,223.37769171252853,0.024908614139836707
1229.0,-2.236019137481634,220.4705444121962,0.024833888297417197
1230.0,60.121698815327846,218.42473743829763,0.024759386632524947
