episode,reward,avg_reward_100,epsilon
35.0,-52.53839185876862,-161.8416221318467,0.8348931673187264
36.0,-314.64727023447426,-165.9715045129988,0.8307187014821328
37.0,-15.364085667549475,-162.00815138548697,0.8265651079747222
38.0,-161.88064055012478,-162.00488187688794,0.8224322824348486
39.0,-127.67605523751119,-161.14666121090355,0.8183201210226743
40.0,-120.38602565991937,-160.1524993681966,0.8142285204175609
41.0,-76.28714599070639,-158.15570524016113,0.810157377815473
42.0,-117.4083159922171,-157.20809153672056,0.8061065909263957
43.0,-332.98679272456377,-161.20306201826247,0.8020760579717637
44.0,-129.6900603223175,-160.50277309168592,0.798065677681905
45.0,0.7205282691675592,-156.99791871427607,0.7940753492934954
46.0,-81.71850609938386,-155.39622908417198,0.7901049725470279
47.0,-90.42410108825874,-154.0426430842571,0.7861544476842928
48.0,-66.0507211570726,-152.24688957553903,0.7822236754458713
49.0,-67.71589414713607,-150.556269666971,0.778312557068642
50.0,-94.56202657328237,-149.45834333180062,0.7744209942832988
51.0,-84.30103708623011,-148.2053182116935,0.7705488893118823
52.0,-115.32624704747505,-147.58495837840636,0.7666961448653229
53.0,-71.36735110862563,-146.17352120674374,0.7628626641409962
54.0,-185.5367195767171,-146.88921572256143,0.7590483508202912
55.0,-191.47207361223775,-147.6853381848771,0.7552531090661897
56.0,-94.75059947546623,-146.75665855839623,0.7514768435208588
57.0,-73.61593223581339,-145.49561155283445,0.7477194593032545
58.0,-242.25454919531236,-147.13559354677474,0.7439808620067382
59.0,-209.72840658778114,-148.17880709745816,0.7402609576967045
60.0,-53.96624703110996,-146.63433889964918,0.736559652908221
61.0,-108.91645532873095,-146.02598593882792,0.7328768546436799
62.0,-115.52716931094969,-145.5418777383854,0.7292124703704616
63.0,-74.94316504377986,-144.4387728525322,0.7255664080186093
64.0,-122.72814850027518,-144.10476324711286,0.7219385759785162
65.0,-260.45252539710447,-145.86760812817332,0.7183288830986236
66.0,32.811573826475325,-143.20075466616365,0.7147372386831305
67.0,-55.515017943758465,-141.911258537893,0.7111635524897149
68.0,-85.74246084758238,-141.0972179916566,0.7076077347272662
69.0,-117.79772139478341,-140.7643680402727,0.7040696960536299
70.0,-88.12278610405221,-140.02293730877665,0.7005493475733617
71.0,-69.56720092168734,-139.0443854145115,0.697046600835495
72.0,-58.19849117245141,-137.93690741119562,0.6935613678313175
73.0,-55.78122742959639,-136.82669551955237,0.6900935609921609
74.0,-27.195695099296387,-135.3649488472823,0.6866430931872001
75.0,-135.56366875278877,-135.36756358288108,0.6832098777212641
76.0,-123.72385872491633,-135.21634663667373,0.6797938283326578
77.0,-60.84628117706846,-134.2628842589865,0.6763948591909945
78.0,-75.12139586037684,-133.51425782356105,0.6730128848950395
79.0,-72.21506095118177,-132.74801786265633,0.6696478204705644
80.0,-48.70541723271454,-131.7104548919163,0.6662995813682115
81.0,-79.27416715297818,-131.0709879682707,0.6629680834613705
82.0,-72.83634399212684,-130.36936575169068,0.6596532430440636
83.0,-63.27692209102298,-129.57064618430178,0.6563549768288433
84.0,-74.57481539488755,-128.92363641030866,0.653073201944699
85.0,-84.81565313828952,-128.41075288388984,0.6498078359349755
86.0,-77.52827170360379,-127.82589677836933,0.6465587967553006
87.0,-3.881148350312955,-126.41743372805048,0.6433260027715241
88.0,-34.79547530631869,-125.38797352106472,0.6401093727576664
89.0,-23.18424957655158,-124.25237658834793,0.6369088258938781
90.0,-100.24605533613882,-123.98857086030166,0.6337242817644086
91.0,-267.48999561099026,-125.54836895541784,0.6305556603555866
92.0,-88.90843583222893,-125.15439117989969,0.6274028820538087
93.0,-52.344599609085854,-124.37981892914634,0.6242658676435396
94.0,-78.50742353525999,-123.8969516092107,0.6211445383053219
95.0,-38.84972933066845,-123.01104304380921,0.6180388156137953
96.0,6.893763100815534,-121.67181823819452,0.6149486215357263
97.0,-80.32124332262259,-121.24987359619888,0.6118738784280476
98.0,-85.49567068892819,-120.88872003147897,0.6088145090359074
99.0,47.67665961439383,-119.20306623502024,0.6057704364907278
100.0,-88.98412756882338,-118.50404067949617,0.6027415843082742
101.0,-76.38478155707537,-117.83324216392363,0.5997278763867329
102.0,-18.123331160186765,-116.25946119336193,0.5967292370047992
103.0,-30.043123365967787,-111.5178471873478,0.5937455908197752
104.0,-17.735638706813432,-111.06176005218661,0.5907768628656763
105.0,-3.4397930553601412,-107.99520108496324,0.5878229785513479
106.0,-50.05007156493507,-107.01245755302364,0.5848838636585911
107.0,-27.869725740024293,-103.24644121106336,0.5819594443402982
108.0,60.41485557733682,-101.20618123445831,0.5790496471185967
109.0,-62.73350054964118,-101.03526343359238,0.5761543988830038
110.0,-48.57721087375019,-99.99577821452516,0.5732736268885887
111.0,-53.914569147746725,-99.61929469568484,0.5704072587541458
112.0,-61.086157792044254,-98.0594279261687,0.567555222460375
113.0,-20.93769226155662,-97.62683334690196,0.5647174463480732
114.0,-40.82747369594737,-96.38170090687548,0.5618938591163328
115.0,-91.49728142101588,-94.46338135747865,0.5590843898207511
116.0,-63.82218947582056,-94.16967833154695,0.5562889678716474
117.0,-284.5585536618672,-96.40745155204203,0.5535075230322891
118.0,-39.794596359695106,-95.17423378478401,0.5507399854171277
119.0,-30.26228334611976,-92.76957816792263,0.547986285490042
120.0,-2.39904707440607,-91.69900114115735,0.5452463540625918
121.0,30.015437572381188,-90.5812540655387,0.5425201222922789
122.0,-60.22339486503207,-90.20887313747794,0.5398075216808175
123.0,-43.33907847178296,-89.21687192287135,0.5371084840724134
124.0,-46.92463990278078,-88.85357182199542,0.5344229416520513
125.0,-38.63470456126612,-88.09178721358317,0.531750826943791
126.0,12.585913516661563,-87.48336021682105,0.5290920728090721
127.0,22.26941576525425,-83.4624581488549,0.5264466124450268
128.0,35.48425814324969,-81.82710153544345,0.5238143793828016
129.0,-53.920290790867654,-81.30282603038864,0.5211953074858876
130.0,28.442775185509248,-80.24871514264098,0.5185893309484582
131.0,-39.850513229507946,-80.2169007211314,0.5159963842937159
132.0,2.934548575424998,-77.92479905290517,0.5134164023722473
133.0,-39.23052252481122,-75.22158689968704,0.510849320360386
134.0,4.7670011229013625,-73.8479670588044,0.5082950737585841
135.0,-45.155134656998214,-73.7741344867867,0.5057535983897912
136.0,22.925736229162226,-70.39840442215034,0.5032248303978422
137.0,-29.56339849409207,-70.54039755041576,0.500708706245853
138.0,10.47592970159167,-68.8168318478986,0.4982051627146237
139.0,18.786303721393182,-67.35220825830956,0.49571413690105054
140.0,-7.410426917095393,-66.22245227088132,0.4932355662165453
141.0,-222.39621032201254,-67.68354291419439,0.4907693883854626
142.0,4.728246233702166,-66.46217729193519,0.4883155414435353
143.0,-121.91044355967284,-64.35141380028627,0.4858739637363176
144.0,53.23464602287957,-62.52216673683429,0.483444593917636
145.0,39.57435895924098,-62.13362842993356,0.4810273709480478
146.0,33.24296531807731,-60.984013715758955,0.47862223409330756
147.0,-87.4841122746675,-60.954613827623035,0.47622912292284103
148.0,40.59860228166579,-59.888120593235655,0.4738479773082268
149.0,-19.081504839417263,-59.401776700158464,0.47147873742168567
150.0,-28.040912952562408,-58.73656556395125,0.46912134373457726
151.0,93.32675570718794,-56.96028763601707,0.46677573701590436
152.0,-41.39647382808957,-56.22098990382323,0.46444185833082485
153.0,-29.462316162546507,-55.801939554362434,0.46211964903917074
154.0,-8.533456041905623,-54.031906919014325,0.4598090507939749
155.0,82.21201001106269,-51.295066082781325,0.457510005540005
156.0,-0.04103842913690414,-50.34797047231804,0.45522245551230495
157.0,16.013205910109534,-49.451679090858796,0.4529463432347434
158.0,2.278770952038929,-47.00634588938529,0.4506816115185697
159.0,34.18448168014123,-44.56721700670606,0.4484282034609769
160.0,-14.26009773117326,-44.17015551370669,0.446186062443672
161.0,-1.101546571716952,-43.09200642613655,0.4439551321314536
162.0,8.814198791365436,-41.84859274511341,0.4417353564707963
163.0,-59.865593892586546,-41.69781703360147,0.43952667968844233
164.0,-43.453318264299,-40.905068731241705,0.43732904629000013
165.0,-55.60507564939954,-38.85659423376466,0.4351424010585501
166.0,-208.25554137903953,-41.26726538581981,0.43296668905325736
167.0,-22.290495227681518,-40.93502015865904,0.43080185560799106
168.0,-162.26546421112036,-41.70025019229442,0.4286478463299511
169.0,-53.18661015817068,-41.054139079928284,0.42650460709830135
170.0,-97.73856076526422,-41.150296826540405,0.42437208406280985
171.0,-61.24372822697475,-41.06706209959328,0.4222502236424958
172.0,-13.185134018041106,-40.61692852804917,0.42013897252428334
173.0,2.9605275566569462,-40.02951097818664,0.4180382776616619
174.0,11.80130099963091,-39.639541017197374,0.4159480862733536
175.0,-45.732888961749666,-38.74123321928698,0.41386834584198684
176.0,41.8231650478827,-37.085762981558986,0.4117990041127769
177.0,-145.35686086519698,-37.93086877844028,0.40974000909221303
178.0,-97.91735190432254,-38.15882833887973,0.40769130904675194
179.0,48.857342454186465,-36.94810430482605,0.40565285250151817
180.0,-25.265062119764565,-36.71370075369655,0.4036245882390106
181.0,-145.53128254340052,-37.376271907600774,0.4016064652978155
182.0,55.0612120975807,-36.0972963467037,0.3995984329713264
183.0,-113.76855265610666,-36.60221265235454,0.3976004408064698
184.0,-69.70620544536557,-36.55352655285932,0.39561243860243744
185.0,12.652897720448536,-35.57884104427193,0.3936343764094253
186.0,5.163216571090962,-34.75192616152499,0.39166620452737816
187.0,-31.820668378219523,-35.03132136180405,0.3897078735047413
188.0,-19.37402000919566,-34.87710680883282,0.3877593341372176
189.0,-15.918948812945574,-34.80445380119676,0.3858205374665315
190.0,-23.153526723835853,-34.03352851507373,0.38389143477919885
191.0,-176.93069382910363,-33.12793549725487,0.3819719776053028
192.0,-0.9809417831703087,-32.24866055676428,0.3800621177172763
193.0,-253.37772765174654,-34.25899183719089,0.37816180712868996
194.0,3.3671001589517395,-33.44024660024877,0.37627099809304654
195.0,3.832757127282605,-33.013421735669255,0.3743896431025813
196.0,52.302598935903035,-32.55933337731838,0.37251769488706843
197.0,6.033970245822999,-31.695781241633927,0.3706551064126331
198.0,22.751662739476203,-30.61330790734988,0.36880183088056995
199.0,-85.73889286939509,-31.947463432187764,0.3669578217261671
200.0,-25.448661862199558,-31.31210877512153,0.36512303261753626
201.0,5.285547373182153,-30.49540548581896,0.3632974174544486
202.0,-39.62226784020247,-30.710394852619114,0.3614809303671764
203.0,63.184611957664345,-29.77811749938279,0.3596735257153405
204.0,-321.51958534633127,-32.81595696577797,0.3578751580867638
205.0,25.328298614812837,-32.52827604907625,0.35608578229633
206.0,-54.803919658851925,-32.575814530015414,0.3543053533848483
207.0,-247.97542906787012,-34.776871563293874,0.35253382661792404
208.0,-64.7982036490323,-36.02900215555756,0.3507711574848344
209.0,20.36846904196147,-35.19798245964154,0.34901730169741024
210.0,8.371901876439784,-34.62849133213963,0.3472722151889232
211.0,92.49957636309945,-33.16434987703117,0.3455358541129786
212.0,-35.297968667652555,-32.90646798578725,0.3438081748424137
213.0,10.540003293334609,-32.591691030238344,0.3420891339682016
214.0,22.822722333043256,-31.955189069948442,0.3403786882983606
215.0,-70.39372375994463,-31.74415349333773,0.3386767948568688
216.0,42.63506412998788,-30.679580957279644,0.33698341088258443
217.0,-39.10735942050226,-28.225069014865998,0.3352984938281715
218.0,21.036033046010342,-27.616762720808943,0.33362200135903064
219.0,12.839250038167371,-27.18574738696607,0.33195389135223546
220.0,-37.0694997252512,-27.53245191347452,0.3302941218954743
221.0,45.707944444686255,-27.375526844751466,0.32864265128599696
222.0,31.04156646740794,-26.462877231427072,0.326999438029567
223.0,-11.0510379651514,-26.139996826360754,0.3253644408394192
224.0,-30.169857539986715,-25.972449002732816,0.3237376186352221
225.0,-77.22676482215978,-26.358369605341746,0.322118930542046
226.0,-40.42902768144153,-26.88851901732278,0.32050833588933575
227.0,-77.61268381338591,-27.887340013109174,0.31890579420988907
228.0,-90.60740677223492,-29.14825666226402,0.3173112652388396
229.0,34.41918364317334,-28.264861917923614,0.3157247089126454
230.0,90.17539421746208,-27.64753572760409,0.3141460853680822
231.0,-16.871933760609593,-27.417749932915104,0.3125753549412418
232.0,56.533312959119186,-26.881762289078168,0.31101247816653554
233.0,-30.63918545386353,-26.795848918368687,0.30945741577570285
234.0,-257.13084372712353,-29.414827366868934,0.3079101286968243
235.0,45.229301581010695,-28.51098300448885,0.3063705780533402
236.0,-73.69994249752273,-29.4772397917557,0.30483872516307353
237.0,15.488520128340388,-29.026720605531377,0.3033145315372582
238.0,-100.39900840668982,-30.135469986614194,0.3017979588795719
239.0,-211.999295630503,-32.44332598013315,0.30028896908517405
240.0,-9.399005879700539,-32.463211769759205,0.2987875242397482
241.0,4.04627599019934,-30.198786906637082,0.29729358661854943
242.0,-209.61649323355735,-32.342234301309674,0.29580711868545667
243.0,6.777416190485394,-31.05535570380809,0.2943280830920294
244.0,-45.23841178421392,-32.04008628187903,0.29285644267656924
245.0,-238.4324076447424,-34.82015394791886,0.2913921604631864
246.0,-97.2366221551162,-36.12494982265079,0.28993519966087045
247.0,-140.113865843947,-36.65124735834359,0.2884855236625661
248.0,-205.00065482447664,-39.10723992940501,0.28704309604425327
249.0,-221.06795508551082,-41.12710443186595,0.285607880564032
250.0,-40.9691583467812,-41.25638688580813,0.28417984116121187
251.0,-11.955516692850903,-42.30920960980853,0.2827589419554058
252.0,-148.09434717875556,-43.3761883433152,0.28134514724562876
253.0,11.325332128928668,-42.96831186040045,0.2799384215094006
254.0,-61.12327627956718,-43.494210062777064,0.27853872940185365
255.0,-41.66268338851097,-44.7329569967728,0.27714603575484437
256.0,-158.6176878780413,-46.31872349126184,0.2757603055760701
257.0,-158.00952921816824,-48.05895084254462,0.2743815040481898
258.0,-3.5352584462856775,-48.11709113652786,0.2730095965279488
259.0,-73.74771765937093,-49.19641312992299,0.27164454854530906
260.0,-110.04577441661648,-50.15426989677741,0.2702863258025825
261.0,-218.6150052777346,-52.32940448383758,0.2689348941735696
262.0,-149.4425783005292,-53.91197225475653,0.26759021970270175
263.0,-137.55404108072926,-54.68885672663795,0.2662522686041882
264.0,-62.25550692571264,-54.87687861325208,0.2649210072611673
265.0,-176.3118077872719,-56.08394593463082,0.26359640222486147
266.0,-29.48213282997407,-54.29621184914016,0.26227842021373715
267.0,-40.082953836367764,-54.47413643522703,0.2609670281126685
268.0,-46.95715156551689,-53.321053308771,0.25966219297210513
269.0,-113.05973003785854,-53.919784507567876,0.2583638820072446
270.0,-158.9442103378579,-54.531841003293806,0.2570720625972084
271.0,-79.7623184895584,-54.717026905919646,0.25578670228422234
272.0,-45.538081239694506,-55.04055637813617,0.25450776877280124
273.0,-36.511358677483805,-55.435275240477594,0.2532352299289372
274.0,-111.75263218993983,-56.670814572373295,0.2519690537792925
275.0,-16.383932265697275,-56.37732500541278,0.2507092085103961
276.0,-113.07510553909918,-57.92630771128259,0.2494556624678441
277.0,-81.52664545372853,-57.28800555716791,0.24820838415550486
278.0,-122.23545125645921,-57.53118655068927,0.24696734223472733
279.0,-163.26557637296997,-59.65241573896083,0.2457325055235537
280.0,-21.474500226075115,-59.61451012002394,0.24450384299593592
281.0,-5.500900828807161,-58.214206302878004,0.24328132378095624
282.0,-105.82783368121922,-59.823096760666,0.24206491716205145
283.0,43.38357553488079,-58.25157547875612,0.2408545925762412
284.0,-101.9895113828154,-58.57440853813062,0.23965031961336
285.0,-149.09701232186836,-60.19190763855379,0.2384520680152932
286.0,-74.53125237706188,-60.98885232803532,0.23725980767521673
287.0,13.14739391163949,-60.53917170513673,0.23607350863684065
288.0,36.62922224267525,-59.97913928261803,0.23489314109365644
289.0,-5.899536906019776,-59.878945163548764,0.23371867538818816
290.0,13.506587479893097,-59.512344021511474,0.23255008201124722
291.0,-43.41573312452444,-58.17719441446568,0.231387331601191
292.0,-10.852210465565108,-58.27590710128963,0.23023039494318503
293.0,-161.09460933335004,-57.35307591810568,0.2290792429684691
294.0,-181.40062007012676,-59.20075312039645,0.22793384675362674
295.0,-107.64567357562237,-60.31553742742552,0.22679417751985861
296.0,-153.13011229994177,-62.36986453978397,0.22566020663225933
297.0,-157.36715690785928,-64.00387581132078,0.22453190559909803
298.0,-45.870423584912416,-64.69009667456467,0.22340924607110255
299.0,-155.58448845368503,-65.38855263040757,0.22229219984074702
300.0,-35.42945873903918,-65.48836059917598,0.2211807388415433
301.0,-14.43155308998999,-65.68553160380769,0.22007483514733558
302.0,-55.085922428588844,-65.84016814969155,0.2189744609715989
303.0,5.141549791253794,-66.42059877135566,0.2178795886667409
304.0,-4.3826458290976404,-63.24922937618331,0.2167901907234072
305.0,77.438143728672,-62.72813092504472,0.21570623976979014
306.0,-159.408292863876,-63.77417465709496,0.21462770857094118
307.0,-37.5337043051298,-61.669757409467564,0.21355457002808648
308.0,-52.88160391001572,-61.5505914120774,0.21248679717794605
309.0,16.694699325834552,-61.58732910923866,0.21142436319205632
310.0,-136.0390911474805,-63.03143903947787,0.21036724137609603
311.0,33.88580997573999,-63.61757670335146,0.20931540516921554
312.0,-38.38390765698899,-63.64843609324484,0.20826882814336947
313.0,-109.4934176736205,-64.84877030291437,0.20722748400265262
314.0,14.966686652125189,-64.92733065972357,0.20619134658263935
315.0,-99.86012572275442,-65.22199467935165,0.20516038984972615
316.0,-0.7483492212398142,-65.65582881286394,0.2041345879004775
317.0,-77.2766338661476,-66.03752155732039,0.2031139149609751
318.0,-265.0742974142991,-68.89862486192348,0.20209834538617025
319.0,-131.27856832298352,-70.33980304553498,0.2010878536592394
320.0,-58.27697155279224,-70.5518777638104,0.2000824143909432
321.0,5.940688792788099,-70.94955032032937,0.19908200231898848
322.0,-65.18014330675278,-71.91176741807098,0.19808659230739353
323.0,-15.421437612511284,-71.95547141454459,0.19709615934585656
324.0,-120.55964599257787,-72.85936929907051,0.19611067854912728
325.0,-7.1493399416070815,-72.15859505026496,0.19513012515638165
326.0,-20.64857072451239,-71.96079048069566,0.19415447453059972
327.0,-24.182692573034018,-71.42649056829215,0.19318370215794672
328.0,-31.17229264139431,-70.83213942698374,0.192217783647157
329.0,-2.4132323628324883,-71.2004635870438,0.1912566947289212
330.0,-42.49906340558623,-72.5272081632743,0.1903004112552766
331.0,-19.435751345361613,-72.55284633912181,0.18934890919900021
332.0,-12.19605992447116,-73.24014006795773,0.18840216465300522
333.0,25.697803163961105,-72.67677018177947,0.18746015382974018
334.0,-4.502558489762217,-70.15048732940586,0.1865228530605915
335.0,-107.07168433560868,-71.67349718857206,0.18559023879528855
336.0,-12.66706457590441,-71.06316840935585,0.1846622876013121
337.0,3.578615880301035,-71.18226745183625,0.18373897616330553
338.0,-30.790096897993273,-70.48617833674929,0.182820281282489
339.0,-26.83535003156257,-68.63453888075988,0.18190617987607657
340.0,-185.0850470798636,-70.39139929276152,0.18099664897669618
341.0,-42.270816553202664,-70.85457021819553,0.1800916657318127
342.0,-64.41514824198345,-69.40255676827981,0.17919120740315364
343.0,6.704728326743419,-69.40328364691722,0.17829525136613786
344.0,-92.48884766260626,-69.87578800570117,0.17740377510930716
345.0,-67.61758668003826,-68.1676397960541,0.17651675623376062
346.0,-315.33772029300223,-70.34865077743297,0.1756341724525918
347.0,-48.929452850286175,-69.43680664749635,0.17475600159032884
348.0,-10.01156683727612,-67.48691576762435,0.17388222158237718
349.0,-29.822337115955264,-65.5744595879288,0.1730128104744653
350.0,21.640480669436016,-64.94836319776662,0.17214774642209296
351.0,162.03047704576102,-63.20850326038051,0.1712870076899825
352.0,-81.68242460814152,-62.544384034674366,0.17043057265153258
353.0,-53.47359443911553,-63.19237330035481,0.16957841978827493
354.0,195.58637304766347,-60.6252768070825,0.16873052768933355
355.0,-20.753751324915505,-60.416187486446546,0.1678868750508869
356.0,38.92201429557679,-58.440790464710375,0.16704744067563246
357.0,73.04913362489556,-56.13020383627973,0.1662122034722543
358.0,12.680120424596529,-55.96805004757091,0.16538114245489302
359.0,-44.25131919865417,-55.67308606296375,0.16455423674261854
360.0,30.762703209988672,-54.26500128669769,0.16373146555890544
361.0,58.814443792318066,-51.49070679599715,0.16291280823111093
362.0,-9.434329215902773,-50.0906243051509,0.16209824418995536
363.0,31.648447217283433,-48.39859942217076,0.16128775296900558
364.0,176.74022897760256,-46.00864206313762,0.16048131420416054
365.0,13.366939945126216,-44.11185458581363,0.15967890763313974
366.0,105.02133820764548,-42.76681987543744,0.15888051309497406
367.0,57.12219274155413,-41.79476840965822,0.1580861105294992
368.0,56.53881146720829,-40.75980877933097,0.1572956799768517
369.0,-22.101299218272903,-39.85022447113512,0.15650920157696743
370.0,-21.372945838129336,-38.47451182613783,0.1557266555690826
371.0,-29.21192515117576,-37.96900789275401,0.1549480222912372
372.0,-68.25196618924492,-38.19614674224951,0.15417328217978102
373.0,25.59628642600712,-37.575070291214594,0.1534024157688821
374.0,243.9188027624151,-34.01835594169104,0.1526354036900377
375.0,217.89172640136053,-31.675599355020466,0.1518722266715875
376.0,258.54939899302104,-27.959354309699265,0.15111286553822956
377.0,138.38189588411996,-25.76026889632078,0.15035730121053842
378.0,-76.11293030884782,-25.29904368684467,0.14960551470448571
379.0,217.92622454555342,-21.48712567765944,0.14885748713096328
380.0,141.21024152707264,-19.86027826012796,0.14811319969530845
381.0,221.20600971146519,-17.593209154725233,0.1473726336968319
382.0,-74.93445766577194,-17.284275394570763,0.14663577052834775
383.0,41.90176224174171,-17.299093527502155,0.14590259167570602
384.0,126.03711193227912,-15.018827294351208,0.1451730787173275
385.0,251.90666924666564,-11.008790478665867,0.14444721332374086
386.0,171.50680144193927,-8.548409940475857,0.14372497725712216
387.0,-299.1963619361283,-11.671847498953534,0.14300635237083656
388.0,8.227894982512339,-11.955860771555162,0.14229132060898236
389.0,67.99949358403325,-11.216870466654631,0.14157986400593744
390.0,-125.09267706606721,-12.602863112114237,0.14087196468590776
391.0,-94.89453257864723,-13.117651106655462,0.14016760486247823
392.0,228.59408844663176,-10.723188117533496,0.13946676683816583
393.0,-72.93989056387215,-9.841640929838714,0.138769433003975
394.0,198.43766712907714,-6.0432580578466775,0.13807558583895513
395.0,19.82656724832047,-4.768535649607245,0.13738520790976036
396.0,-80.31790739629386,-4.040413600570767,0.13669828187021155
397.0,127.66560199893111,-1.1900860115028622,0.13601479046086049
398.0,267.7280537462385,1.9458987618086452,0.1353347165085562
399.0,247.2714110295793,5.974457756641289,0.1346580429260134
400.0,-21.032527696724927,6.118427067064431,0.13398475271138335
401.0,-99.68980429388735,5.265844555025458,0.13331482894782642
402.0,182.00215962619237,7.636725375573269,0.13264825480308728
403.0,43.681709415284594,8.022126971813575,0.13198501352907185
404.0,-206.06751201563839,6.005278309948168,0.1313250884614265
405.0,260.1687517694693,7.832584390356142,0.13066846301911936
406.0,-73.62973578280054,8.690369961166896,0.13001512070402377
407.0,118.33111989932273,10.249018203211422,0.12936504510050365
408.0,214.99669818567003,12.92780122416828,0.12871821987500112
409.0,243.32063230959727,15.194060554005905,0.12807462877562611
410.0,-4.017958039764146,16.51427188508307,0.12743425563174798
411.0,164.35326846018165,17.818946469927486,0.12679708435358925
412.0,-43.88397783761165,17.76394576812126,0.1261630989318213
413.0,-159.69924118927065,17.26188753296476,0.1255322834371622
414.0,-226.41128165460884,14.848107849897415,0.12490462201997637
415.0,229.70044637283175,18.14371357085328,0.1242800989098765
416.0,269.64914358387546,20.847688498904425,0.12365869841532712
417.0,227.51343682324506,23.895589205798355,0.12304040492325048
418.0,56.51251905032068,27.11145737044456,0.12242520289863423
419.0,217.05238596456041,30.594766913319994,0.12181307688414106
420.0,93.58770875156699,32.11341371636359,0.12120401149972035
421.0,244.60889610682025,34.50009578950391,0.12059799144222175
422.0,266.25967569277117,37.81449397949915,0.11999500148501063
423.0,-118.1275297525279,36.78743305809898,0.11939502647758558
424.0,-159.96435365860134,36.39338598143875,0.11879805134519765
425.0,-76.68084613187987,35.69807091953602,0.11820406108847166
426.0,-8.941922173219353,35.81513740504895,0.1176130407830293
427.0,-145.33437394253016,34.603620591353994,0.11702497557911415
428.0,-75.26797615976264,34.16266375617031,0.11643985070121858
429.0,253.024182693646,36.717037906735094,0.11585765144771248
430.0,-89.16833953203265,36.25034514547062,0.11527836319047392
431.0,-99.7623804856979,35.44707885406726,0.11470197137452155
432.0,273.13855973165926,38.30042505062856,0.11412846151764894
433.0,-45.24127350466938,37.591034283942264,0.1135578192100607
434.0,5.666582846848478,37.69272569730837,0.11299003011401039
435.0,255.62101754885094,41.31965271615298,0.11242507996344034
436.0,-109.21870434438853,40.35413631846813,0.11186295456362313
437.0,62.768519224888564,40.946035351914006,0.11130363979080501
438.0,193.70418912331303,43.190978212127064,0.11074712159185099
439.0,192.8145760208982,45.387477472651675,0.11019338598389174
440.0,-56.865541113471444,46.66967253231559,0.10964241905397228
441.0,-77.59370269062588,46.316443670941354,0.10909420695870241
442.0,202.44599667783865,48.98505512013958,0.1085487359239089
443.0,-11.286987742900951,48.80513795944314,0.10800599224428936
444.0,138.39461314199954,51.11397256748919,0.10746596228306791
445.0,-67.73836475920302,51.11276478669755,0.10692863247165257
446.0,-76.80478761976863,53.49809411342988,0.1063939893092943
447.0,-42.13465119407722,53.56604212999196,0.10586201936274783
448.0,87.71235135218373,54.54328131188657,0.10533270926593409
449.0,61.6768301311656,55.45827298435777,0.10480604571960442
450.0,-97.65304987724215,54.265337678891,0.1042820154910064
451.0,137.64438374840958,54.02147674591749,0.10376060541355137
452.0,234.99124344883845,57.188213426487295,0.1032418023864836
453.0,31.534168149814803,58.03829105237659,0.10272559337455119
454.0,-76.6397971399949,55.31602935050001,0.10221196540767843
455.0,267.87219647400576,58.20228882848923,0.10170090558064004
456.0,262.3358638718049,60.4364273242515,0.10119240105273684
